,date,brand,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,score_7,url_id,category
131,2017-03-06 0:00:00,Dunkin' Donuts,4,4,1,12,400,0.03,0.7975,1.618925,2154,Coffee Beverages
132,2017-03-06 0:00:00,Eight O'Clock Coffee,4,4,1,12,400,0.03,0.855,1.73565,2154,Coffee Beverages
133,2017-03-06 0:00:00,Folgers,4,4,1,9,400,0.0225,0.87,1.759575,2154,Coffee Beverages
134,2017-03-06 0:00:00,Four Sigma Foods,4,4,1,4,400,0.01,0.67,1.3467,2154,Coffee Beverages
135,2017-03-06 0:00:00,Fusionroaster75,4,4,1,4,400,0.01,0.49,0.9849,2154,Coffee Beverages
136,2017-03-06 0:00:00,Gevalia K-Cup Coffee,4,4,1,4,400,0.01,0.47,0.9447,2154,Coffee Beverages
137,2017-03-06 0:00:00,Gevalia Roast & Ground Coffee,3,4,0.75,3,300,0.01,0.263333333,0.463466667,2154,Coffee Beverages
138,2017-03-06 0:00:00,Green Mountain Coffee,4,4,1,39,400,0.0975,0.95,1.992625,2154,Coffee Beverages
139,2017-03-06 0:00:00,Grove Square Cappuccino,4,4,1,10,400,0.025,0.715,1.447875,2154,Coffee Beverages
140,2017-03-06 0:00:00,Illy,1,4,0.25,1,100,0.01,0.09,0.1134,2154,Coffee Beverages
141,2017-03-06 0:00:00,Kicking Horse Coffee,4,4,1,4,400,0.01,0.4475,0.899475,2154,Coffee Beverages
142,2017-03-06 0:00:00,Lavazza,4,4,1,8,400,0.02,0.9,1.818,2154,Coffee Beverages
143,2017-03-06 0:00:00,MAXWELL HOUSE,4,4,1,4,400,0.01,0.4875,0.979875,2154,Coffee Beverages
144,2017-03-06 0:00:00,McCafe Coffee,4,4,1,4,400,0.01,0.6775,1.361775,2154,Coffee Beverages
145,2017-03-06 0:00:00,McCafe K-Cup Coffee,1,4,0.25,1,100,0.01,0.07,0.0882,2154,Coffee Beverages
146,2017-03-06 0:00:00,NO DATA,4,4,1,13,400,0.0325,0.54,1.09755,2154,Coffee Beverages
147,2017-03-06 0:00:00,NescafŽ,1,4,0.25,1,100,0.01,0.64,0.8064,2154,Coffee Beverages
148,2017-03-06 0:00:00,Nespresso,4,4,1,64,400,0.16,0.915,1.9764,2154,Coffee Beverages
149,2017-03-06 0:00:00,Nespresso OriginalLine,4,4,1,4,400,0.01,0.99,1.9899,2154,Coffee Beverages
150,2017-03-06 0:00:00,Newman's Own,4,4,1,4,400,0.01,0.54,1.0854,2154,Coffee Beverages
151,2017-03-06 0:00:00,Peet's Coffee,4,4,1,13,400,0.0325,0.5975,1.21441875,2154,Coffee Beverages
152,2017-03-06 0:00:00,Revival Roaster,3,4,0.75,3,300,0.01,0.19,0.3344,2154,Coffee Beverages
153,2017-03-06 0:00:00,San Francisco Bay Coffee,4,4,1,36,400,0.09,0.98,2.0482,2154,Coffee Beverages
154,2017-03-06 0:00:00,Starbucks,4,4,1,37,400,0.0925,0.92,1.9251,2154,Coffee Beverages
155,2017-03-06 0:00:00,Tassimo,1,4,0.25,1,100,0.01,0.08,0.1008,2154,Coffee Beverages
156,2017-03-06 0:00:00,Taster's Choice,1,4,0.25,1,100,0.01,0.23,0.2898,2154,Coffee Beverages
