,date,brand,days_visible_365,days_measured_365,visibility_365,appearances_365,opportunities_365,share_365,avg_normalized_inverted_rank_365,days_visible_90,days_measured_90,visibility_90,appearances_90,opportunities_90,share_90,avg_normalized_inverted_rank_90,days_visible_30,days_measured_30,visibility_30,appearances_30,opportunities_30,share_30,avg_normalized_inverted_rank_30,days_visible_14,days_measured_14,visibility_14,appearances_14,opportunities_14,share_14,avg_normalized_inverted_rank_14,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,days_visible_1,days_measured_1,visibility_1,appearances_1,opportunities_1,share_1,avg_normalized_inverted_rank_1,score_1,score_7,score_14,score_30,score_90,score_365,methodology,url_id,category
37,2017-03-04 0:00:00,Dasani,2,2,1,4,200,0.02,0.785,2,2,1,4,200,0.02,0.785,2,2,1,4,200,0.02,0.785,2,2,1,4,200,0.02,0.785,2,2,1,4,200,0.02,0.785,1,1,1,2,100,0.02,0.79,1.5958,1.5857,1.5857,1.5857,1.5857,1.5857,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
38,2017-03-04 0:00:00,Dasani DROPS,1,2,0.5,1,100,0.01,0.06,1,2,0.5,1,100,0.01,0.06,1,2,0.5,1,100,0.01,0.06,1,2,0.5,1,100,0.01,0.06,1,2,0.5,1,100,0.01,0.06,1,1,1,1,100,0.01,0.06,0.1206,0.0906,0.0906,0.0906,0.0906,0.0906,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
39,2017-03-04 0:00:00,Essentia,2,2,1,6,200,0.03,0.96,2,2,1,6,200,0.03,0.96,2,2,1,6,200,0.03,0.96,2,2,1,6,200,0.03,0.96,2,2,1,6,200,0.03,0.96,1,1,1,3,100,0.03,0.96,1.9488,1.9488,1.9488,1.9488,1.9488,1.9488,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
40,2017-03-04 0:00:00,Fiji Water,2,2,1,10,200,0.05,0.985,2,2,1,10,200,0.05,0.985,2,2,1,10,200,0.05,0.985,2,2,1,10,200,0.05,0.985,2,2,1,10,200,0.05,0.985,1,1,1,5,100,0.05,0.99,2.0295,2.01925,2.01925,2.01925,2.01925,2.01925,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
41,2017-03-04 0:00:00,Hiball Energy,1,2,0.5,1,100,0.01,0.1,1,2,0.5,1,100,0.01,0.1,1,2,0.5,1,100,0.01,0.1,1,2,0.5,1,100,0.01,0.1,1,2,0.5,1,100,0.01,0.1,1,1,1,1,100,0.01,0.1,0.201,0.151,0.151,0.151,0.151,0.151,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
42,2017-03-04 0:00:00,Hint,2,2,1,6,200,0.03,0.79,2,2,1,6,200,0.03,0.79,2,2,1,6,200,0.03,0.79,2,2,1,6,200,0.03,0.79,2,2,1,6,200,0.03,0.79,1,1,1,3,100,0.03,0.78,1.5834,1.6037,1.6037,1.6037,1.6037,1.6037,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
43,2017-03-04 0:00:00,Icelandic Glacial,2,2,1,2,200,0.01,0.12,2,2,1,2,200,0.01,0.12,2,2,1,2,200,0.01,0.12,2,2,1,2,200,0.01,0.12,2,2,1,2,200,0.01,0.12,1,1,1,1,100,0.01,0.13,0.2613,0.2412,0.2412,0.2412,0.2412,0.2412,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
44,2017-03-04 0:00:00,LIFEWTR,2,2,1,4,200,0.02,0.26,2,2,1,4,200,0.02,0.26,2,2,1,4,200,0.02,0.26,2,2,1,4,200,0.02,0.26,2,2,1,4,200,0.02,0.26,1,1,1,2,100,0.02,0.23,0.4646,0.5252,0.5252,0.5252,0.5252,0.5252,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
45,2017-03-04 0:00:00,LaCroix,2,2,1,4,200,0.02,0.995,2,2,1,4,200,0.02,0.995,2,2,1,4,200,0.02,0.995,2,2,1,4,200,0.02,0.995,2,2,1,4,200,0.02,0.995,1,1,1,2,100,0.02,1,2.02,2.0099,2.0099,2.0099,2.0099,2.0099,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
46,2017-03-04 0:00:00,NO DATA,2,2,1,11,200,0.055,0.94,2,2,1,11,200,0.055,0.94,2,2,1,11,200,0.055,0.94,2,2,1,11,200,0.055,0.94,2,2,1,11,200,0.055,0.94,1,1,1,5,100,0.05,0.94,1.927,1.9317,1.9317,1.9317,1.9317,1.9317,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
