,date,brand,days_visible_365,days_measured_365,visibility_365,appearances_365,opportunities_365,share_365,avg_normalized_inverted_rank_365,days_visible_90,days_measured_90,visibility_90,appearances_90,opportunities_90,share_90,avg_normalized_inverted_rank_90,days_visible_30,days_measured_30,visibility_30,appearances_30,opportunities_30,share_30,avg_normalized_inverted_rank_30,days_visible_14,days_measured_14,visibility_14,appearances_14,opportunities_14,share_14,avg_normalized_inverted_rank_14,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,days_visible_1,days_measured_1,visibility_1,appearances_1,opportunities_1,share_1,avg_normalized_inverted_rank_1,score_1,score_7,score_14,score_30,score_90,score_365,methodology,url_id,category
39,2017-03-04 0:00:00,Barista Prima,1,2,0.5,1,100,0.01,0.18,1,2,0.5,1,100,0.01,0.18,1,2,0.5,1,100,0.01,0.18,1,2,0.5,1,100,0.01,0.18,1,2,0.5,1,100,0.01,0.18,,,,,,,,,0.2718,0.2718,0.2718,0.2718,0.2718,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
40,2017-03-04 0:00:00,Beantown Roasters,2,2,1,4,200,0.02,0.58,2,2,1,4,200,0.02,0.58,2,2,1,4,200,0.02,0.58,2,2,1,4,200,0.02,0.58,2,2,1,4,200,0.02,0.58,1,1,1,2,100,0.02,0.57,1.1514,1.1716,1.1716,1.1716,1.1716,1.1716,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
41,2017-03-04 0:00:00,Bestpresso,2,2,1,2,200,0.01,0.76,2,2,1,2,200,0.01,0.76,2,2,1,2,200,0.01,0.76,2,2,1,2,200,0.01,0.76,2,2,1,2,200,0.01,0.76,1,1,1,1,100,0.01,0.64,1.2864,1.5276,1.5276,1.5276,1.5276,1.5276,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
42,2017-03-04 0:00:00,BulletProof,2,2,1,2,200,0.01,0.31,2,2,1,2,200,0.01,0.31,2,2,1,2,200,0.01,0.31,2,2,1,2,200,0.01,0.31,2,2,1,2,200,0.01,0.31,1,1,1,1,100,0.01,0.31,0.6231,0.6231,0.6231,0.6231,0.6231,0.6231,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
43,2017-03-04 0:00:00,Cafe Don Pablo,2,2,1,2,200,0.01,0.6,2,2,1,2,200,0.01,0.6,2,2,1,2,200,0.01,0.6,2,2,1,2,200,0.01,0.6,2,2,1,2,200,0.01,0.6,1,1,1,1,100,0.01,0.59,1.1859,1.206,1.206,1.206,1.206,1.206,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
44,2017-03-04 0:00:00,Café Escapes,2,2,1,2,200,0.01,0.7,2,2,1,2,200,0.01,0.7,2,2,1,2,200,0.01,0.7,2,2,1,2,200,0.01,0.7,2,2,1,2,200,0.01,0.7,1,1,1,1,100,0.01,0.71,1.4271,1.407,1.407,1.407,1.407,1.407,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
45,2017-03-04 0:00:00,Caribou Coffee,2,2,1,2,200,0.01,0.425,2,2,1,2,200,0.01,0.425,2,2,1,2,200,0.01,0.425,2,2,1,2,200,0.01,0.425,2,2,1,2,200,0.01,0.425,1,1,1,1,100,0.01,0.45,0.9045,0.85425,0.85425,0.85425,0.85425,0.85425,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
46,2017-03-04 0:00:00,Caza Trail,2,2,1,4,200,0.02,0.78,2,2,1,4,200,0.02,0.78,2,2,1,4,200,0.02,0.78,2,2,1,4,200,0.02,0.78,2,2,1,4,200,0.02,0.78,1,1,1,2,100,0.02,0.8,1.616,1.5756,1.5756,1.5756,1.5756,1.5756,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
47,2017-03-04 0:00:00,Crazy Cups,2,2,1,3,200,0.015,0.245,2,2,1,3,200,0.015,0.245,2,2,1,3,200,0.015,0.245,2,2,1,3,200,0.015,0.245,2,2,1,3,200,0.015,0.245,1,1,1,2,100,0.02,0.46,0.9292,0.493675,0.493675,0.493675,0.493675,0.493675,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
48,2017-03-04 0:00:00,Custom Variety Pack,2,2,1,4,200,0.02,0.96,2,2,1,4,200,0.02,0.96,2,2,1,4,200,0.02,0.96,2,2,1,4,200,0.02,0.96,2,2,1,4,200,0.02,0.96,1,1,1,2,100,0.02,0.96,1.9392,1.9392,1.9392,1.9392,1.9392,1.9392,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
